3 . AKHAYA KUMAR PRADHAN,M CPI 26973,3.56%
4 . KRUSHNA CHANDRA BHOI,M IND 955,0.13%
ELECTORS : 1233063 VOTERS  : 763694 POLL PERCENTAG,E  : 61.93%  VALID VOTES ,758422
Constituency  8 PURI,"",""
1 . BRAJA KISHORE TRIPATHY,M BJD 383060,57.98%
2 . JAYANT DAS,M INC 251315,38.04%
3 . JAGANNATH MISHRA,M CPM 13026,1.97%
4 . KSHITISH BISWAL,M CPI(ML)(L) 3574,0.54%
5 . AKSHAYA CHAMPATIRAY,M AJBP 3161,0.48%
6 . SATRUGHNA BEHERA,M BRPP 2207,0.33%
7 . KRUSHNA CHANDRA SWAIN,M IND 2187,0.33%
8 . AGADHU BEHERA,M IND 1651,0.25%
9 . RAJ KISHORE DASH,M IND 498,0.08%
ELECTORS : 1176817 VOTERS  : 666936 POLL PERCENTAG,E  : 56.67%  VALID VOTES ,660679
Constituency  9 BHUBANESWAR,"",""
1 . PRASANNA KUMAR PATASANI,M BJD 414429,66.27%
2 . BIBHUTI BHUSAN SINGH MARDARAJ,M INC 180468,28.86%
3 . SOUBHAGYA CHANDRA NAIK,M BSP 9650,1.54%
4 . KULAMANI SAHOO,M IND 9111,1.46%
5 . SUJATA PATTANAIK,F SHS 4193,0.67%
6 . KUNA CHANDRA BHOI,M BRPP 4135,0.66%
7 . BHIMA MURMU,M JMM 3356,0.54%
ELECTORS : 1318560 VOTERS  : 625351 POLL PERCENTAG,E  : 47.43%  VALID VOTES ,625342
Constituency  10 ASKA,"",""
1 . NAVEEN PATNAIK,M BJD 359178,74.91%
2 . DUTI KRUSHNA PANDA,M CPI 102442,21.36%
3 . CHAKRADHARA SAHU,M NCP 10484,2.19%
4 . GANGA DHARA PANIGRAHY,M IND 7393,1.54%


ORISSA,"",""
ELECTORS : 1175865 VOTERS  : 485324 POLL PERCENTAG,E  : 41.27%  VALID VOTES ,479497
Constituency  11 BERHAMPUR,"",""
1 . ANADICHARAN SAHU,M BJP 310704,54.46%
2 . JAYANTI PATNAIK,F INC 256581,44.97%
3 . KATAKOTA SHYAMBABU SUBUDHI,M IND 3271,0.57%
ELECTORS : 1159468 VOTERS  : 580577 POLL PERCENTAG,E  : 50.07%  VALID VOTES ,570556
Constituency  12 KORAPUT (ST),"",""
1 . HEMA GAMANG,F INC 277555,50.33%
2 . JAYARAM PANGI,M BJD 265401,48.13%
3 . KARTIKA GAMANGO,M CPI(ML)(L) 8476,1.54%
ELECTORS : 1120784 VOTERS  : 567490 POLL PERCENTAG,E  : 50.63%  VALID VOTES ,551432
Constituency  13 NOWRANGPUR (ST),"",""
1 . PARSURAM MAJHI,M BJP 331863,50.78%
2 . CHANDRA SEKHAR MAJHI,M INC 315712,48.31%
3 . SONTOSHMONI JANI,F IND 5928,0.91%
ELECTORS : 1085575 VOTERS  : 676874 POLL PERCENTAG,E  : 62.35%  VALID VOTES ,653503
Constituency  14 KALAHANDI,"",""
1 . BIKRAM KESHARI DEO,M BJP 371911,57.89%
2 . BHAKTA CHARAN DAS,M INC 255392,39.75%
3 . BIRANCHI PANDA,M SHS 10169,1.58%
4 . DR BISWAJIT HOTA,M AJBP 4231,0.66%
5 . ANANDA KUMAR PATRA,M IND 785,0.12%
ELECTORS : 1060990 VOTERS  : 654739 POLL PERCENTAG,E  : 61.71%  VALID VOTES ,642488
Constituency  15 PHULBANI (SC),"",""
1 . PADMANAVA BEHERA,M BJD 357024,56.60%
2 . MRUTYUNJAYA NAYAK,M INC 254809,40.39%
3 . BEDA BYAS SUNA,M BSP 15314,2.43%
4 . RAMAKANT NAIK,M SHS 3649,0.58%
ELECTORS : 1126908 VOTERS  : 641041 POLL PERCENTAG,E  : 56.88%  VALID VOTES ,630796
Constituency  16 BOLANGIR,"",""
1 . SANGEETA KUMARI SINGH DEO,F BJP 404988,64.06%
2 . SARAT PATTANAYAK,M INC 224009,35.43%
3 . LALIT MOHAN GANDHI,M AJBP 3215,0.51%
ELECTORS : 1051199 VOTERS  : 642761 POLL PERCENTAG,E  : 61.15%  VALID VOTES ,632212
Constituency  17 SAMBALPUR,"",""
1 . PRASANNA ACHARYA,M BJD 398597,57.56%
2 . DR. KRUPASINDHU BHOI,M INC 271634,39.23%
3 . RABINDRA MEG,M BSP 13904,2.01%
4 . RABINARAYAN PADHI,M AJBP 5902,0.85%
5 . SHIV SHANKAR BAGH,M IND 2400,0.35%
ELECTORS : 1190344 VOTERS  : 702356 POLL PERCENTAG,E  : 59.00%  VALID VOTES ,692437
Constituency  18 DEOGARH,"",""
1 . DEBENDRA PRADHAN,M BJP 376412,55.30%
2 . HEMANANDA BISWAL,M INC 289543,42.53%
3 . PASCAL BARLA,M JMM 5320,0.78%
4 . NARENDRA PRADHAN,M AJBP 5231,0.77%
5 . TEVA CHARAN BUDA,M IND 3062,0.45%
6 . ASHWINEE KUMAR SAGAR,M IND 1152,0.17%
ELECTORS : 1168931 VOTERS  : 690605 POLL PERCENTAG,E  : 59.08%  VALID VOTES ,680720
Constituency  19 DHENKANAL,"",""
1 . KAMAKHYA PRASAD SINGH DEO,M INC 248824,41.19%
2 . TATHAGATA SATPATHY,M BJD 245150,40.58%
3 . RUDRA NARAYAN PANY,M IND 97247,16.10%
4 . DIBAKAR PATNAIK,M IND 5317,0.88%
5 . NIMAIN NAIK,M IND 4168,0.69%


ORISSA,"",""
6 . PRAFULLA BHUYAN,M IND 2109,0.35%
7 . SAUBHAGYA ROUT,M JD(U) 1315,0.22%
ELECTORS : 1118853 VOTERS  : 611061 POLL PERCENTAG,E  : 54.61%  VALID VOTES ,604130
Constituency  20 SUNDARGARH (ST),"",""
1 . JUAL ORAM,M BJP 326395,52.85%
2 . CHRISTOPHER EKKA,M INC 173881,28.16%
3 . GEORGE TIRKEY,M JMM 100447,16.26%
4 . SIMON LAKRA,M CPM 13318,2.16%
5 . CLARA AIND,F IND 2407,0.39%
6 . PAWAL MUNDU,M JKP 1130,0.18%
ELECTORS : 1198357 VOTERS  : 630650 POLL PERCENTAG,E  : 52.63%  VALID VOTES ,617578
Constituency  21 KEONJHAR (ST),"",""
1 . ANANTA NAYAK,M BJP 416956,67.47%
2 . YASHOBANT SINGH LAGURI,M INC 194403,31.46%
3 . MEGHANATH MAJHI,M JMM 6636,1.07%
ELECTORS : 1092055 VOTERS  : 630104 POLL PERCENTAG,E  : 57.70%  VALID VOTES ,617995
PUNJAB,"",""
Constituency  1 GURDASPUR,"",""
1 . VINOD KHANNA,M BJP 315267,47.01%
2 . SUKHBUNS KAUR,F INC 313868,46.81%
3 . SUCHA SINGH,M SHSAD 35665,5.32%
4 . AMARJIT KAUR,F IND 4000,0.60%
5 . ELIZBETH,F IND 1769,0.26%
ELECTORS : 1122008 VOTERS  : 677041 POLL PERCENTAG,E  : 60.34%  VALID VOTES ,670569
Constituency  2 AMRITSAR,"",""
1 . RAGHUNANDAN LAL  BHATIA,M INC 296533,50.29%
2 . DAYA SINGH SODHI,M BJP 264534,44.87%
3 . BHUPINDER SINGH MANN,M SHSAD 17581,2.98%
4 . CHATARBHUJ  JOSHI,M IND 2444,0.41%
5 . RAMESH TALWAR,M IND 2219,0.38%
6 . AMARJIT KAUR,F BSP(A) 1646,0.28%
7 . SAT PAL DOGRA,M IND 1393,0.24%
8 . KASTURI LAL,M IND 1378,0.23%
9 . ASHWANI KUMAR,M FBL 700,0.12%
10 . COL.  J.S. BAL,M IND 618,0.10%
11 . MALKIAT SINGH RANDHAWA,M NCP 554,0.09%
ELECTORS : 1244316 VOTERS  : 596536 POLL PERCENTAG,E  : 47.94%  VALID VOTES ,589600
Constituency  3 TARN TARAN,"",""
1 . TARLOCHAN SINGH  TUR,M SAD 305899,51.44%
2 . GURINDER PARTAP SINGH KAIRON,M INC 230282,38.72%
3 . PARMJIT KAUR  KHALRA,F SHSAD 37985,6.39%
4 . BAKHSHISH SINGH,M IND 10518,1.77%
5 . DEVI  DASS  NAHAR,M BSP(A) 9991,1.68%
ELECTORS : 1101496 VOTERS  : 594943 POLL PERCENTAG,E  : 54.01%  VALID VOTES ,594675
Constituency  4 JULLUNDUR,"",""
1 . BALBIR SINGH,M INC 267209,47.47%
2 . PRABHJOT  KAUR,F SAD 232643,41.33%
3 . KULDIP SINGH  WADALA,M IND 38649,6.87%
4 . SANT  SUKHJIT  SINGH,M IND 10845,1.93%
5 . MASTERBALDEV SINGH,M BSP(A) 6116,1.09%
6 . JAMES MASIH,M IND 3768,0.67%
7 . BALBIR SINGH,M IND 1489,0.26%
8 . KULBHUSHAN KUMAR,M IND 846,0.15%
9 . AMRITPAL SINGH,M IND 697,0.12%
10 . DARSHAN SINGH,M IND 330,0.06%
11 . DR.  WARYAM SINGH  RAJPOOT,M IND 297,0.05%
ELECTORS : 1142090 VOTERS  : 568257 POLL PERCENTAG,E  : 49.76%  VALID VOTES ,562889


PUNJAB,"",""
Constituency  5 PHILLAUR (SC),"",""
1 . SANTOSH  CHOWDHARY,F INC 263540,42.95%
2 . SATNAM SINGH  KAINTH,M DBSM 236962,38.61%
3 . AVINASH CHANDER,M BSP 94163,15.34%
4 . SHIV KUMAR,M IND 11864,1.93%
5 . JAGDISH  MEHMI,M AIGC 4861,0.79%
6 . VIJAY KUMAR  HANS,M BSP(A) 1302,0.21%
7 . KASHMIR SINGH  ALIWAL,M IND 972,0.16%
ELECTORS : 1144089 VOTERS  : 619793 POLL PERCENTAG,E  : 54.17%  VALID VOTES ,613664
Constituency  6 HOSHIARPUR,"",""
1 . CHARANJIT SINGH CHANNI,M INC 256211,44.15%
2 . KAMAL CHAUDHRY,M BJP 222005,38.26%
3 . RAKESH RAM GUJJAR,M BSP 88999,15.34%
4 . GIAN SINGH SANDHU,M RPI 4390,0.76%
5 . AMAR CHAND,M BSP(A) 4014,0.69%
6 . DR.  DHANI RAM,M JD(S) 1605,0.28%
7 . LAWRENCE,M IND 1508,0.26%
8 . V.P. SAINI,M IND 942,0.16%
9 . SADHU SINGH SAINI,M IND 586,0.10%
ELECTORS : 1112971 VOTERS  : 585901 POLL PERCENTAG,E  : 52.64%  VALID VOTES ,580260
Constituency  7 ROPAR (SC),"",""
1 . SHAMSHER SINGH,M INC 326651,45.91%
2 . SATWINDER KAUR,F SAD 249270,35.03%
3 . BALBIR KAUR,F SHSAD 118353,16.63%
4 . SWINDER SINGH,M IND 7534,1.06%
5 . SANT SINGH,M IND 7351,1.03%
6 . GURJIT SINGH,M IND 2378,0.33%
ELECTORS : 1266744 VOTERS  : 718970 POLL PERCENTAG,E  : 56.76%  VALID VOTES ,711537
Constituency  8 PATIALA,"",""
1 . PRENEET KAUR,F INC 360125,46.06%
2 . SURJIT SINGH RAKHRA,M SAD 281217,35.97%
3 . PREM SINGH CHANDUMAJRA,M SHSAD 89268,11.42%
4 . SURJIT KAUR,F IND 13089,1.67%
5 . RANJIT SINGH THEKEDAR,M IND 9920,1.27%
6 . AMRITBIR SINGH GULATI,M JD(U) 8038,1.03%
7 . SWARAN SINGH,M NCP 5760,0.74%
8 . PRITAM PAL MIDHA,M IND 4537,0.58%
9 . VARINDER SINGH FAGANMAJRA,M BSP(A) 3815,0.49%
10 . MADAN PAL,M IND 3794,0.49%
11 . DR. KRISHAN KUMAR PRASHAR,M AJBP 2231,0.29%
ELECTORS : 1310354 VOTERS  : 781794 POLL PERCENTAG,E  : 59.66%  VALID VOTES ,781794
Constituency  9 LUDHIANA,"",""
1 . GURCHARAN SINGH GALIB,M INC 346928,52.02%
2 . AMRIK SINGH ALIWAL,M SAD 241682,36.24%
3 . GURDARSHAN SINGH GREWAL,M SHSAD 64893,9.73%
4 . ABDUL SHAKOOR,M IND 3369,0.51%
5 . SARDOOL SINGH GILL,M BSP(A) 2848,0.43%
6 . TARSEM SINGH,M IND 2770,0.42%
7 . HARBANS KAUR,F IND 1081,0.16%
8 . HIRA  JHA,M RJD 921,0.14%
9 . PARMJIT SINGH,M IND 884,0.13%
10 . RASHPAL SINGH  GILL,M NCP 708,0.11%
11 . NARESH JAGGI,M IND 573,0.09%
12 . GURBAKSH SINGH,M IND 312,0.05%
ELECTORS : 1471530 VOTERS  : 674419 POLL PERCENTAG,E  : 45.83%  VALID VOTES ,666969
Constituency  10 SANGRUR,"",""
1 . SIMRANJIT SINGH MANN,M SAD(M) 298846,42.08%
2 . SURJIT SINGH BARNALA,M SAD 212529,29.93%


PUNJAB,"",""
3 . AJIT SINGH,M CPM 190824,26.87%
4 . NIRMAL SINGH,M IND 5738,0.81%
5 . MIT SINGH,M AJBP 2267,0.32%
ELECTORS : 1145315 VOTERS  : 716182 POLL PERCENTAG,E  : 62.53%  VALID VOTES ,710204
Constituency  11 BHATINDA (SC),"",""
1 . BHAN SINGH BHAURA,M CPI 327484,50.34%
2 . CHATIN SINGHSAMAON,M SAD 266167,40.91%
3 . GURDEEP SINGH,M SHSAD 42676,6.56%
4 . BHAN SINGH,M IND 5715,0.88%
5 . RADHEY  SHYAM,M IND 3609,0.55%
6 . GURDEV SINGH,M IND 3006,0.46%
7 . DEVA RAM,M IND 1911,0.29%
ELECTORS : 1217731 VOTERS  : 656684 POLL PERCENTAG,E  : 53.93%  VALID VOTES ,650568
Constituency  12 FARIDKOT,"",""
1 . JAGMEET SINGH  BRAR,M INC 418454,48.00%
2 . SUKHBIR SINGH BADAL,M SAD 413306,47.41%
3 . RAJINDER KUMAR  SHARMA,M IND 13673,1.57%
4 . HARCHARAN SINGH,M IND 8359,0.96%
5 . RAJINDER KUMAR,M IND 7172,0.82%
6 . SUKHDEV SINGH  PANDHI,M RPI 4386,0.50%
7 . PARAMJIT SINGH,M IND 1482,0.17%
8 . DEVI DASS  NAHAR,M BSP(A) 1146,0.13%
9 . JAGMEET SINGH,M IND 857,0.10%
10 . JOGESH KUMAR,M RJD 849,0.10%
11 . SUKHPAL SINGH,M IND 750,0.09%
12 . SUKHJINDER SINGH,M IND 483,0.06%
13 . ASHOK KUMARDEORA,M IND 441,0.05%
14 . MITTPAL SINGH,M BMP(AI) 338,0.04%
ELECTORS : 1224531 VOTERS  : 871755 POLL PERCENTAG,E  : 71.19%  VALID VOTES ,871696
Constituency  13 FEROZEPUR,"",""
1 . ZORA SINGH,M SAD 300236,40.03%
2 . HANS RAJ,M INC 285375,38.04%
3 . MOHAN SINGH,M BSP 153213,20.43%
4 . JASWANT SINGH,M IND 2119,0.28%
5 . MANNA,M BSP(A) 1575,0.21%
6 . HUKAM CHAND,M IND 1557,0.21%
7 . HUKAM SINGH,M JD(U) 1041,0.14%
8 . MAHI RAM,M BKD(J) 870,0.12%
9 . DARSHAN SINGH,M JD(S) 870,0.12%
10 . TULSI SINGH,M IND 748,0.10%
11 . GURDIP KAUR,F IND 633,0.08%
12 . OM PARKASH,M IND 597,0.08%
13 . RAJ BAKASH,M IND 365,0.05%
14 . PIRTHI SINGH,M IND 300,0.04%
15 . AMRO BIBI,F IND 205,0.03%
16 . RAM LUBHAYA,M IND 202,0.03%
17 . JAGJIT SINGH,M IND 194,0.03%
ELECTORS : 1214129 VOTERS  : 756925 POLL PERCENTAG,E  : 62.34%  VALID VOTES ,750100
RAJASTHAN,"",""
Constituency  1 GANGANAGAR (SC),"",""
1 . NIHAL CHAND,M BJP 358104,53.84%
2 . ER. SHANKAR PANNU,M INC 262218,39.43%
3 . RAWATA RAM,M CPI 19442,2.92%
4 . DHARAMPAL KATARIA,M BSP 16569,2.49%
5 . BABU LAL KHANDA,M SP 4457,0.67%
6 . RAJESH MOSALPURIA,M NCP 3932,0.59%
7 . HETRAM MEGHWAL,M RJVP 368,0.06%
ELECTORS : 1269075 VOTERS  : 670032 POLL PERCENTAG,E  : 52.80%  VALID VOTES ,665090


RAJASTHAN,"",""
Constituency  2 BIKANER,"",""
1 . RAMESHWAR LAL DUDI,M INC 493638,52.75%
2 . RAMPRATAP KASANIA,M BJP 399129,42.65%
3 . DILIP SINGH MARWAL,M BSP 24013,2.57%
4 . BHANWAR SINGH BHATI,M IND 7426,0.79%
5 . RAMPRATAP,M IND 5369,0.57%
6 . ABDUL KARIM,M IND 2731,0.29%
7 . HET RAM MEGHWAL,M RJVP 2020,0.22%
8 . ASURAM BARUPAL,M IND 959,0.10%
9 . RAISINGH GODARA,M IND 453,0.05%
ELECTORS : 1762589 VOTERS  : 946682 POLL PERCENTAG,E  : 53.71%  VALID VOTES ,935738
Constituency  3 CHURU,"",""
1 . RAM SINGH KASWAN,M BJP 351485,51.66%
2 . NARENDRA BUDANIA,M INC 304676,44.78%
3 . DAULAT RAM PENSIA,M BSP 10214,1.50%
4 . POONAM RAJPUROHIT,M ABJS 7873,1.16%
5 . SHABIR KHAN,M IND 3307,0.49%
6 . BHIM RAJ SAINI,M JD(S) 1484,0.22%
7 . MAHESH FAGERIYA,M JD(U) 929,0.14%
8 . SUBEY SINGH,M IND 366,0.05%
ELECTORS : 1239736 VOTERS  : 685792 POLL PERCENTAG,E  : 55.32%  VALID VOTES ,680334
Constituency  4 JHUNJHUNU,"",""
1 . SISRAM OLA,M INC 330198,49.36%
2 . BANWARI LAL SAINI,M BJP 253850,37.95%
3 . SUMITRA SINGH,F IND 72258,10.80%
4 . NIZAMUDDIN,M SP 5954,0.89%
5 . BIHARI LAL BHARTIYA,M ABHM 3704,0.55%
6 . MAHENDRA CHOUDHARY,M CPI(ML)(L) 1339,0.20%
7 . SATI RAM KALA SINGH PUHANIA,F IND 1129,0.17%
8 . RAJNISH,M IND 552,0.08%
ELECTORS : 1183184 VOTERS  : 674380 POLL PERCENTAG,E  : 57.00%  VALID VOTES ,668984
Constituency  5 SIKAR,"",""
1 . SUBHASH MAHARIA,M BJP 341445,45.56%
2 . BALRAM,M INC 313272,41.80%
3 . AMRA RAM,M CPM 80491,10.74%
4 . AJAYPAL,M IND 5435,0.73%
5 . RAMSWARUP,M SP 3909,0.52%
6 . MOHD. UMARDDIN,M BSP 3643,0.49%
7 . SHASHIKANT,M IND 1209,0.16%
ELECTORS : 1290220 VOTERS  : 755202 POLL PERCENTAG,E  : 58.53%  VALID VOTES ,749404
Constituency  6 JAIPUR,"",""
1 . GIRDHARI LAL BHARGAVA,M BJP 456720,56.50%
2 . PT. RAGHU SHARMA,M INC 314930,38.96%
3 . SANDIP SAXENA,M IND 13074,1.62%
4 . SUNITA CHATURVEDI,F CPI 8507,1.05%
5 . RAM CHANDAR CHOUDHARY,M JD(S) 5314,0.66%
6 . SRILATA SWAMINATHAN,F CPI(ML)(L) 4226,0.52%
7 . SUA LAL YADAV,M SP 2120,0.26%
8 . RAMESH CHAND SHARMA,M LS 2014,0.25%
9 . KARUNA DAS KABIR PANTHI,M MKSD 1517,0.19%
ELECTORS : 1753765 VOTERS  : 808579 POLL PERCENTAG,E  : 46.11%  VALID VOTES ,808422
Constituency  7 DAUSA,"",""
1 . RAJESH PILOT,M INC 372263,49.95%
2 . ROHITASH KUMAR SHARMA,M BJP 365361,49.02%
3 . CHAIT RAM MEENA,M SP 3918,0.53%
4 . RAMESH CHAND,M AJBP 1898,0.25%
5 . KEDAR NATH,M JD(S) 1834,0.25%
ELECTORS : 1261758 VOTERS  : 752241 POLL PERCENTAG,E  : 59.62%  VALID VOTES ,745274


RAJASTHAN,"",""
Constituency  8 ALWAR,"",""
1 . DR. JASWANT SINGH YADAV,M BJP 325556,52.95%
2 . MAHENDRA KUMARI,F INC 267628,43.53%
3 . HAR SAHAI MEENA,M BSP 8786,1.43%
4 . JASWANT SINGH YADAV,M IND 5265,0.86%
5 . DULI CHAND,M IND 3149,0.51%
6 . POORAN CHAND JATAV,M AJBP 2533,0.41%
7 . LEELA DHAR,M SP 1568,0.26%
8 . MOOL CHAND,M IND 381,0.06%
ELECTORS : 1156697 VOTERS  : 619741 POLL PERCENTAG,E  : 53.58%  VALID VOTES ,614866
Constituency  9 BHARATPUR,"",""
1 . VISHVENDRA SINGH,M BJP 277460,48.37%
2 . JAGAT SINGH,M INC 180442,31.45%
3 . NASRU KHAN,M BSP 81628,14.23%
4 . PT. RAM KISHAN,M SP 18941,3.30%
5 . RAVINDRA KUMAR PRADHAN,M LS 4555,0.79%
6 . KHURSHID AHMED,M JP 3163,0.55%
7 . BRIJ KISHORE,M IND 2957,0.52%
8 . MAN SINGH,M IND 2120,0.37%
9 . HARBIR SINGH,M IND 1381,0.24%
10 . DAYA RAM,M AJBP 311,0.05%
11 . JAGDISH,M SHS 267,0.05%
12 . CHANDAR SINGH,M NCP 244,0.04%
13 . SHIV KUM.SINGH SINSINWAR,M IND 188,0.03%
ELECTORS : 1060582 VOTERS  : 577462 POLL PERCENTAG,E  : 54.45%  VALID VOTES ,573657
Constituency  10 BAYANA (SC),"",""
1 . BAHADUR SINGH,M BJP 234881,47.45%
2 . JAGNNATH PAHADIA,M INC 201549,40.72%
3 . RAM NIWAS,M BSP 43443,8.78%
4 . JIYA LAL JATAV,M IND 3825,0.77%
5 . SUK DEV,M SP 3719,0.75%
6 . MASTER CHAJU RAM KHARERA,M JP 2639,0.53%
7 . MAN SINGH,M IND 1605,0.32%
8 . LAKHAN,M SHS 1223,0.25%
9 . SHYAM SUNDAR LAL,M NCP 770,0.16%
10 . RAM SWAROOP BASWALA,M IND 701,0.14%
11 . MOOL CHAND,M IND 605,0.12%
ELECTORS : 1092622 VOTERS  : 498957 POLL PERCENTAG,E  : 45.67%  VALID VOTES ,494960
Constituency  11 SAWAI MADHOPUR (ST),"",""
1 . JASKAUR,F BJP 277014,54.16%
2 . USHA,F INC 218133,42.64%
3 . DHABLE RAM,M BSP 10738,2.10%
4 . HARKESH,M SP 3921,0.77%
5 . MANPHOOL,M AJBP 1495,0.29%
6 . JAGDISH PRASAD,M IND 211,0.04%
ELECTORS : 1177950 VOTERS  : 515834 POLL PERCENTAG,E  : 43.79%  VALID VOTES ,511512
Constituency  12 AJMER,"",""
1 . RASA SINGH RAWAT,M BJP 332130,55.96%
2 . PRABHA THAKUR,F INC 244456,41.19%
3 . BHARAT,M NCP 16882,2.84%
ELECTORS : 1106811 VOTERS  : 594384 POLL PERCENTAG,E  : 53.70%  VALID VOTES ,593468
Constituency  13 TONK (SC),"",""
1 . SHYAM LAL BANSIWAL,M BJP 287265,53.25%
2 . DWARKA PRASAD BAIRWA,M INC 238907,44.29%
3 . MEENA MORALIYA,F JP 5948,1.10%
4 . PADAM CHAND BAGORIYA,M NCP 4802,0.89%
5 . RAJIV DANGI,M IND 1777,0.33%
6 . RAM SWAROOP,M IND 763,0.14%


RAJASTHAN,"",""
ELECTORS : 1138478 VOTERS  : 546453 POLL PERCENTAG,E  : 48.00%  VALID VOTES ,539462
Constituency  14 KOTA,"",""
1 . RAGHUVEER SINGH KOUSHAL,M BJP 320205,50.91%
2 . RAMNARYAN MEENA,M INC 295436,46.97%
3 . BHAIRU LAL,M IND 7833,1.25%
4 . RAJENDRA KUMAR,M NCP 2201,0.35%
5 . SATISH PACHORI,M SP 1723,0.27%
6 . ATUL SRIVASTAV,M JD(S) 1165,0.19%
7 . BHANGI LOKESH ANAND,M IND 397,0.06%
ELECTORS : 1219405 VOTERS  : 636456 POLL PERCENTAG,E  : 52.19%  VALID VOTES ,628960
Constituency  15 JHALAWAR,"",""
1 . VANSUNDHARA RAJE,F BJP 409574,60.43%
2 . DR. ABRAR AHMED,M INC 257159,37.94%
3 . MOHD.NADEEN,M IND 3720,0.55%
4 . PURI LAL,M IND 3311,0.49%
5 . RAZIA BANO,F RJVP 3050,0.45%
6 . BHAWANI SINGH,M IND 911,0.13%
ELECTORS : 1069430 VOTERS  : 688049 POLL PERCENTAG,E  : 64.34%  VALID VOTES ,677725
Constituency  16 BANSWARA (ST),"",""
1 . TARA CHAND BHAGORA,M INC 379775,59.04%
2 . RAJESH KATARA,M JD(U) 263511,40.96%
ELECTORS : 1182232 VOTERS  : 657518 POLL PERCENTAG,E  : 55.62%  VALID VOTES ,643286
Constituency  17 SALUMBER (ST),"",""
1 . BHERU LAL MEENA,M INC 290976,51.73%
2 . MAHAVEER BHAGORA,M BJP 238568,42.42%
3 . MEGH RAJ TAWAR,M CPI 22417,3.99%
4 . ROOP LAL PARMAR,M BSP 5861,1.04%
5 . LAXMI CHAND MEENA,M SP 3063,0.54%
6 . AMBA LAL GAMETI,M CPI(ML)(L) 1573,0.28%
ELECTORS : 1117315 VOTERS  : 577100 POLL PERCENTAG,E  : 51.65%  VALID VOTES ,562458
Constituency  18 UDAIPUR,"",""
1 . GIRIJA VYAS,F INC 372645,53.23%
2 . SHANTI LAL CHAPLOT,M BJP 318554,45.50%
3 . HEERA LAL PARMAR,M BSP 6167,0.88%
4 . KANWANT SINGH RAWAT,M SP 2720,0.39%
ELECTORS : 1256888 VOTERS  : 709780 POLL PERCENTAG,E  : 56.47%  VALID VOTES ,700086
Constituency  19 CHITTORGARH,"",""
1 . SHRICHAND KRIPLANI,M BJP 411275,50.84%
2 . UDAI LAL ANJANA,M INC 373898,46.22%
3 . RADHA BHANDARI,F CPI 18512,2.29%
4 . SHANTI LAL KHOIWAL,M NCP 4424,0.55%
5 . SALIM,M RJVP 820,0.10%
ELECTORS : 1248906 VOTERS  : 820674 POLL PERCENTAG,E  : 65.71%  VALID VOTES ,808929
Constituency  20 BHILWARA,"",""
1 . VIJAYENDRA PAL SINGH,M BJP 287858,47.96%
2 . RAMPAL UPADHAYAY,M INC 273629,45.59%
3 . GOPAL LAL JAT,M IND 28219,4.70%
4 . RAJENDRA ACHARYA,M SP 5850,0.97%
5 . LAXMAN SINGH KATWAL,M RJD 2593,0.43%
6 . AJIJ MOHAMMED KHAN,M BSP 2096,0.35%
ELECTORS : 1136950 VOTERS  : 607664 POLL PERCENTAG,E  : 53.45%  VALID VOTES ,600245
Constituency  21 PALI,"",""
1 . PUSP JAIN,M BJP 316844,59.46%
2 . MITHALAL JAIN,M INC 212178,39.82%
3 . PANNALAL,M BSP 2896,0.54%
4 . ANNARAJ BHATI,M IND 943,0.18%


RAJASTHAN,"",""
ELECTORS : 1080520 VOTERS  : 540250 POLL PERCENTAG,E  : 50.00%  VALID VOTES ,532861
Constituency  22 JALORE (SC),"",""
1 . BUTA SINGH,M INC 330652,51.38%
2 . BANGARU LAXMAN,M BJP 294728,45.80%
3 . DR. KUSUM MEGHWAL,F IND 7162,1.11%
4 . BHABHUTARAM MEGHWAL,M RJD 5953,0.93%
5 . MANGILAL MEGHWAL,M IND 2424,0.38%
6 . DINESH KUMAR MEGHVANSHI,M BSP 1619,0.25%
7 . BHANWAR LAL,M IND 968,0.15%
ELECTORS : 1245605 VOTERS  : 654432 POLL PERCENTAG,E  : 52.54%  VALID VOTES ,643506
Constituency  23 BARMER,"",""
1 . COL. SONARAM CHOUDHARY,M INC 424150,51.11%
2 . MANVENDRA SINGH,M BJP 392010,47.24%
3 . DHARMA RAM,M IND 7267,0.88%
4 . AGRENDRA KUMAR,M BSP 4393,0.53%
5 . SHANKER LAL MEGHWAL,M IND 1108,0.13%
6 . RAMESH KUMAR GODARA,M IND 911,0.11%
ELECTORS : 1418389 VOTERS  : 841359 POLL PERCENTAG,E  : 59.32%  VALID VOTES ,829839
Constituency  24 JODHPUR,"",""
1 . JASWANT SINGH VISHNOI,M BJP 368463,56.14%
2 . POONAM CHAND,M INC 255166,38.88%
3 . MANARAM,M BSP 15685,2.39%
4 . MEHMOODA BEGUM ABBASI,F IND 12940,1.97%
5 . SAIDUDDIN SHEIKH,M IND 2334,0.36%
6 . DURGADAN,M ABJS 949,0.14%
7 . SHIV RAM JAT,M IND 816,0.12%
ELECTORS : 1403850 VOTERS  : 663728 POLL PERCENTAG,E  : 47.28%  VALID VOTES ,656353
Constituency  25 NAGAUR,"",""
1 . RAM RAGHUNATH CHOUDHARY,M INC 267914,38.02%
2 . VIJAY POONIA,M BSP 219445,31.14%
